question_id,question_details
8d56ca68-f7ef-497b-8ccf-af76f84c4d87,"Write a program that reads a three-digit number `N` and checks if `N` is an **Armstrong Number**.

<MultiLineNote>

**Armstrong Number**

A number is said to be an **Armstrong Number** if the sum of powers of all the digits of the number is the number itself.

**Example:**

**371** is an **Armstrong Number** as the sum of the powers of all digits of `N` is equal to **371**. (**3<sup>3</sup>+7<sup>3</sup>+1<sup>3</sup> = 371**)

</MultiLineNote>

---

#### Input

The input will be a single line containing a three-digit integer representing `N`.

---

#### Output

The output should be a single line containing a boolean. **True** should be printed if `N` is an **Armstrong Number**. Otherwise, **False** should be printed.

---

#### Explanation

For example, if the given number is `N = 371`,

- The digits in **371** are **3**, **7** and **1**.
- Number of digits in **371** is **3**.
- Sum of digits to the power of **3** is **371**. (**3<sup>3</sup>+7<sup>3</sup>+1<sup>3</sup> = 371**)
- **371** (Sum of the powers of all digits of `N`) is equal to **371** (`N`). So, `N` is an **Armstrong Number**.

The output should be **True**.

Solution Code:number = int(input())

number_string = str(number)

first_digit = int(number_string[0])
second_digit = int(number_string[1])
third_digit = int(number_string[2])

sum_of_cubes = first_digit**3 + second_digit**3 + third_digit**3
is_armstrong_number = sum_of_cubes == number

print(is_armstrong_number)"
ac230722-8652-4309-a36e-8bb32e841262,"Write a program that reads two numbers `A` and `B`, and checks if **A<sup>2</sup> + B <sup>2</sup>** (sum of the square of `A` and the square of `B`) is greater than or equal to **60**.

Print **Greater than or Equal to 60** if the sum of the square of `A` and the square of `B` is greater than or equal to **60**. Otherwise, print **Less than 60**.

---

#### Input

The first line of input contains an integer representing `A`.
The second line of input contains an integer representing `B`.

---

#### Output

The output should be a single line containing a string. **Greater than or Equal to 60** should be printed if **A<sup>2</sup> + B <sup>2</sup>** is greater than or equal to **60**. Otherwise, **Less than 60** should be printed.

---

#### Explanation

For example, if the given numbers are `A = 10` and `B = 2`,

- The square of `A` is **100** (**10<sup>2</sup>**).
- The square of `B` is **4** (**2<sup>2</sup>**).
- The sum of the square of `A` and the square of `B` is **104** (`100 + 4 = 104`).
- **104** (sum of the square of `A` and the square of `B`) is greater than or equal to **60**.

The output should be **Greater than or Equal to 60**.


Solution Code:first_number = int(input())
second_number = int(input())

first_number_square = first_number ** 2
second_number_square = second_number ** 2

sum_of_squares = first_number_square + second_number_square

if sum_of_squares >= 60:
 print(""Greater than or Equal to 60"")
else:
 print(""Less than 60"")"
611f2ef1-6e5b-43fe-b05c-b02836f54e3b,"Write a program that reads a number `N` and prints the **Square Root** of `N`.

<MultiLineNote>

To calculate the **Square Root** of `N`, use the `N` power **0.5** (**N<sup>0.5</sup>**).

</MultiLineNote>

---

#### Input

The input will be a single line containing an integer representing `N`.

---

#### Output

The output should be a single line containing a float that is the **Square Root** of `N`.

---

#### Explanation

For example, if the given number is `N = 4`,

- The **Square Root** of `N` is **2.0** (**4<sup>0.5</sup> = 2.0**).

The output should be **2.0**.


Solution Code:number = int(input())

result = number ** 0.5
print(result)"
f7115030-1c63-447d-ae83-fa0f880ef5e8,"Write a program that reads a number `N` and checks if the triple of `N` is divisible by **6**.

Print the triple of `N` if the triple of `N` is divisible by **6**. Otherwise, print `N`.

<MultiLineNote>

The Triple of `N` is calculated as `3 * N`.

**Example:** Triple of **6** is **18**. (`3 * 6 = 18`)
  		  
</MultiLineNote>

---

#### Input

The input will be a single line containing an integer representing `N`.

---

#### Output

The output should be a single line containing an integer. Triple of `N` should be printed if the triple of `N` is divisible by **6**. Otherwise, `N` should be printed.

---

#### Explanation

For example, if the given number is `N = 6`,

- The triple of `N` is **18**. (`3 * 6 = 18`)
- **18** is divisible by **6**.

The output should be **18** (`3 * 6 = 18`).

<br/>

For example, if the given number is `N = 9`,

- The triple of `N` is **27**. (`3 * 9 = 27`)
- **27** is **not** divisible by **6**.

The output should be **9** (`N`). 



Solution Code:number = int(input())

triple = number * 3

is_triple_divisible = (triple % 6 == 0)

if is_triple_divisible:
 print(triple)
else:
 print(number)"
c7802824-6ae1-48fb-b22f-a4d4c3e2e79a,"Write a program that reads a number `N` and prints the **Cube** of `N` (**N<sup>3</sup>**).

---

#### Input

The input will be a single line containing an integer representing `N`.

---

#### Output

The output should be a single line containing an integer that is the **Cube** of `N` (**N<sup>3</sup>**).

---

#### Explanation

For example, if the given number is `N = 4`,

- The **Cube** of `N` is **64** (**4<sup>3</sup> = 64**).

The output should be **64**.


Solution Code:number = int(input())

result = number ** 3
print(result)"
198268ee-a903-483f-9f14-5cfce5c3b5d5,"Write a program that reads a number `N` and checks if `N` is divisible by **2**.

Print **Even** if `N` is divisible by **2**. Otherwise, print **Odd**.


<MultiLineNote>

A Number `N` is divisible by **2**, if the remainder is **0** when `N` is divided by **2**.

**Example:**

- **4** is divisible by **2**. (Remainder is **0** when **4** is divided by **2**)
- **3** is **not** divisible by **2**. (Remainder is **1** (**not 0**) when **3** is divided by **2**)

</MultiLineNote>

---

#### Input

The input will be a single line containing an integer representing `N`.

---

#### Output

The output should be a single line containing a string. **Even** should be printed if `N` is divisible by **2**. Otherwise, **Odd** should be printed.

---

#### Explanation

For example, if the given number is `N = 4`,

- The remainder is **0** when **4** is divided by **2**.

The output should be **Even**.

<br/>

For example, if the given number is `N = 3`,

- The remainder is **1** (**not 0**) when **3** is divided by **2**.

The output should be **Odd**.

Solution Code:number = int(input())

remainder = (number % 2)
is_even = (remainder == 0)

if is_even:
 print(""Even"")
else:
 print(""Odd"")"
7500c9a1-695d-443b-9f75-d3693f5a387f,"Write a program that reads a number `N` and finds the,

- Remainder when `N` is divided by **4**.
- Remainder when `N` is divided by **5**.

Print the greatest remainder among the two remainders when `N` is divided by **4** and **5**.

---

#### Input

The input will be a single line containing an integer representing `N`.

---

#### Output

The output should be a single line containing an integer that is the greatest remainder among the two remainders when `N` is divided by **4** and **5**.

---

#### Explanation

For example, if the given number is `N = 12`,

- The remainder is **0** when `N` is divided by **4**.
- The remainder is **2** when `N` is divided by **5**.
- The greatest remainder among the two remainders **0** and **2** is **2**.

The output should be **2**.


Solution Code:number = int(input())

remainder_1 = number % 4
remainder_2 = number % 5

if remainder_1 > remainder_2:
    greatest_remainder = remainder_1
else:
    greatest_remainder = remainder_2

print(greatest_remainder)"
4081c52f-b733-46b1-b319-19c65ab588f3,"Write a program that reads two numbers `A` and `B`, and checks if all the given conditions are satisfied.

- `A` and `B` are divisible by **3**.
- `A` or `B` is divisible by **12**.

Print **Pair** if all the given conditions are satisfied. Otherwise, print **Not a Pair**.

---

#### Input

The first line of input contains an integer representing `A`.
The second line of input contains an integer representing `B`.

---

#### Output

The output should be a single line containing a string. **Pair** should be printed if all the given conditions are satisfied. Otherwise, **Not a Pair** should be printed.

---

#### Explanation

For example, if the given numbers are `A = 15` and `B = 240`,

✔ `A` and `B` are divisible by **3**. (**15** and **240** are divisible by **3**)
✔ `A` or `B` is divisible by **12**. (**240** is divisible by **12**)

The output should be **Pair** as all the given conditions are satisfied.


Solution Code:first_number = int(input())
second_number  = int(input())

is_first_divisible_by_3 = (first_number % 3) == 0
is_second_divisible_by_3 = (second_number % 3) == 0

is_first_divisible_by_12 = (first_number % 12) == 0
is_second_divisible_by_12 = (second_number % 12) == 0

is_divisible_by_3 = is_first_divisible_by_3 and is_second_divisible_by_3
is_divisible_by_12 = is_first_divisible_by_12 or is_second_divisible_by_12

result = is_divisible_by_3 and is_divisible_by_12

if result:
    print(""Pair"")
else:
    print(""Not a Pair"")"
82c1a5d5-b039-441d-b9e8-bbb07ae399aa,"Write a program that reads two numbers `A` and `B`, and prints the remainder when `A` is divided by `B`.

---

#### Input

The first line of input contains an integer representing `A`.
The second line of input contains an integer representing `B`.

---

#### Output

The output should be a single line containing an integer that is the remainder when `A` is divided by `B`.

---

#### Explanation

For example, if the given numbers are `A = 10` and `B = 3`,

- The remainder is **1** when **10** is divided by **3**.

The output should be **1**.


Solution Code:first_number = int(input())
second_number = int(input())

remainder = first_number % second_number
print(remainder)"
05d69896-d26a-42b8-83ed-c40e1862175f,"Write a program that reads a number `N` and checks if the number `N` is divisible by **7**.

Print **Divisible by Seven** if `N` is divisible by **7**. Otherwise, print **Not Divisible by Seven**.

<MultiLineNote>

A Number `N` is divisible by **7**, if the remainder is **0** when `N` is divided by **7**.

**Example:**

- **35** is divisible by **7**. (Remainder is **0** when **35** is divided by **7**)
- **27** is not divisible by **7**. (Remainder is **6** (**not 0**) when **27** is divided by **7**)

</MultiLineNote>

---

#### Input

The input will be a single line containing an integer representing `N`.

---

#### Output

The output should be a single line containing a string. **Divisible by Seven** should be printed if the number is divisible by **7**. Otherwise, **Not Divisible by Seven** should be printed.

---

#### Explanation

For example, if the given number `N = 35`,

- The remainder is **0** when **35** is divided by **7**.

The output should be **Divisible by Seven**.

Solution Code:number = int(input())

remainder = number % 7
is_divisible_by_7 = (remainder == 0)

if is_divisible_by_7:
 print(""Divisible by Seven"")
else:
 print(""Not Divisible by Seven"")"
